,path,scale,paper size,drawing number,drawing title,building number,building name,name,room_name,room_desc,room_area,PNG_title
6044,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,“B105,Store ,2.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6045,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,Bo01a,OMR Facility ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6046,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO68,Office ,17.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6047,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B103,Office ,33.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6048,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B104,Office ,30.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6049,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B108,Seminar ,33.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6050,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO65a,Office ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6051,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO69,Office ,7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6052,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,Bo01a,OMR Facility 8.7m? Lift Lift ,4.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6053,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B001/B097,Corridor ,43.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6054,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO65,Office ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6055,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B106”,Store ,2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6056,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B107,Video Conferencing Room ,30.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6057,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO71,Kitchen ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6058,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO67,Office ,18.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6059,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B073,Male WC ,9.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6060,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,*BO67a,Office ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6061,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B069a,Office ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6062,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B102a,Corridor ,14.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6063,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B097/B102a,Corridor ,44.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6064,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B/74/B77,Corridor ,30.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6065,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO76b,Office ,12.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6066,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO70,Link building ,18.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6067,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO7ar,Riser ,1.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6068,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B202/B203,Lecture Theatre ,257.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6069,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B102,Stairwell ,21.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6070,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B100,Lecture Theatre ,77.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6071,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO98,Lecture Theatre ,77.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6072,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO98a,Store ,1.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6073,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO76,Office ,8.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6074,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO72,Female WC ,9.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6075,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO78,Store ,8.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6076,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO76a,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6077,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO79,Office ,17.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6078,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B201,Lecture Theatre Lobby ,22.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6079,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,Bog9°*,Store ,3.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6080,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B080,Office ,17.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6081,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,Bog9°*,Store °B 101 Store ,3.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6082,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B081,Office ,18.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6083,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B082,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6084,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B082a,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6085,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B083,Office ,18.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6086,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B205,Store ,5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6087,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B084a,Office ,8.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6088,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B206,Meeting Room ,14.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6089,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B084,ISS ,8.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6090,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,,Lift 2 Lift ,3.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6091,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B207,"2, S$ ” Store ",1.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6092,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO87,Office ,9.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6093,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B086,Office ,8.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6094,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,”B208,Store ,1.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6095,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B209,Store ,1.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6096,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO86a,Office ,8.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6097,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B089,Office ,16.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6098,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO88a,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
